NAME	TITLE	SCORE	
EMP3	epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]	2.071408	
TAS2R60	taste 2 receptor member 60 [Source:HGNC Symbol;Acc:HGNC:20639]	2.068646	
SELENOI	selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]	2.068225	
OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15132]	2.067622	
OR7A10	olfactory receptor family 7 subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:8356]	2.067281	
TMEM140	transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]	2.067221	
TAS2R9	taste 2 receptor member 9 [Source:HGNC Symbol;Acc:HGNC:14917]	2.066774	
OR8B3	olfactory receptor family 8 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8472]	2.065524	
SLC38A8	solute carrier family 38 member 8 [Source:HGNC Symbol;Acc:HGNC:32434]	2.063547	
OR10H4	olfactory receptor family 10 subfamily H member 4 [Source:HGNC Symbol;Acc:HGNC:15388]	2.062302	
OR4N5	olfactory receptor family 4 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15358]	2.061407	
OR7G3	olfactory receptor family 7 subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:8467]	2.055971	
PIGM	phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]	2.05478	
MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	2.054645	
TM4SF18	transmembrane 4 L six family member 18 [Source:HGNC Symbol;Acc:HGNC:25181]	2.052602	
OR9A2	olfactory receptor family 9 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15093]	2.051375	
OR4C6	olfactory receptor family 4 subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:14743]	2.049718	
TAS2R5	taste 2 receptor member 5 [Source:HGNC Symbol;Acc:HGNC:14912]	2.047245	
DEFB133	defensin beta 133 [Source:HGNC Symbol;Acc:HGNC:31331]	2.045299	
TAAR5	trace amine associated receptor 5 [Source:HGNC Symbol;Acc:HGNC:30236]	2.042148	
OR4C46	olfactory receptor family 4 subfamily C member 46 [Source:HGNC Symbol;Acc:HGNC:31271]	2.040776	
TMEM50B	transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]	2.040586	
OR2AG1	olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15142]	2.03975	
OR4N2	olfactory receptor family 4 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:14742]	2.038876	
OR5D13	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15280]	2.038302	
OR6C4	olfactory receptor family 6 subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:19632]	2.038276	
OR51D1	olfactory receptor family 51 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:15193]	2.037694	
OR5B12	olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432]	2.036945	
OR52N5	olfactory receptor family 52 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15231]	2.036792	
OR8G1	olfactory receptor family 8 subfamily G member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8484]	2.033303	
OR1J2	olfactory receptor family 1 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8209]	2.030627	
OR11A1	olfactory receptor family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8176]	2.028794	
GPR141	G protein-coupled receptor 141 [Source:HGNC Symbol;Acc:HGNC:19997]	2.028711	
TMEM220	transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]	2.028117	
MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4 [Source:HGNC Symbol;Acc:HGNC:7459]	2.026444	
TAS2R46	taste 2 receptor member 46 [Source:HGNC Symbol;Acc:HGNC:18877]	2.025906	
OR6X1	olfactory receptor family 6 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:14737]	2.025383	
OR6B3	olfactory receptor family 6 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:15042]	2.025033	
SCGB3A1	secretoglobin family 3A member 1 [Source:HGNC Symbol;Acc:HGNC:18384]	2.024957	
MT-ATP6	mitochondrially encoded ATP synthase membrane subunit 6 [Source:HGNC Symbol;Acc:HGNC:7414]	2.023474	
OR2J2	olfactory receptor family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	2.022796	
RHD	Rh blood group D antigen [Source:HGNC Symbol;Acc:HGNC:10009]	2.022205	
OR2J3	olfactory receptor family 2 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:8261]	2.021089	
PAQR4	progestin and adipoQ receptor family member 4 [Source:HGNC Symbol;Acc:HGNC:26386]	2.020289	
OR2L13	olfactory receptor family 2 subfamily L member 13 [Source:HGNC Symbol;Acc:HGNC:19578]	2.020098	
OR51M1	olfactory receptor family 51 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14847]	2.019779	
OR51V1	olfactory receptor family 51 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:19597]	2.017782	
OR4D1	olfactory receptor family 4 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:8293]	2.015909	
OR4K17	olfactory receptor family 4 subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:15355]	2.015607	
OR51A2	olfactory receptor family 51 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:14764]	2.015561	
OR5H2	olfactory receptor family 5 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:14752]	2.014024	
MYADML2	myeloid associated differentiation marker like 2 [Source:HGNC Symbol;Acc:HGNC:34548]	2.013281	
OR8J1	olfactory receptor family 8 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:14855]	2.013003	
SMIM6	small integral membrane protein 6 [Source:HGNC Symbol;Acc:HGNC:40032]	2.012646	
OR2AG2	olfactory receptor family 2 subfamily AG member 2 [Source:HGNC Symbol;Acc:HGNC:15143]	2.01144	
TMEM256	transmembrane protein 256 [Source:HGNC Symbol;Acc:HGNC:28618]	2.011365	
OR52E4	olfactory receptor family 52 subfamily E member 4 [Source:HGNC Symbol;Acc:HGNC:15213]	2.010333	
OR7C1	olfactory receptor family 7 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8373]	2.010297	
OR10A7	olfactory receptor family 10 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15329]	2.010143	
OR4F5	olfactory receptor family 4 subfamily F member 5 [Source:HGNC Symbol;Acc:HGNC:14825]	2.007595	
OR11H12	olfactory receptor family 11 subfamily H member 12 [Source:HGNC Symbol;Acc:HGNC:30738]	2.00754	
GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]	2.00703	
CLDN5	claudin 5 [Source:HGNC Symbol;Acc:HGNC:2047]	2.005769	
TMEM159	transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136]	2.005597	
OR52E8	olfactory receptor family 52 subfamily E member 8 [Source:HGNC Symbol;Acc:HGNC:15217]	2.004152	
OR2M5	olfactory receptor family 2 subfamily M member 5 [Source:HGNC Symbol;Acc:HGNC:19576]	2.003372	
OR2A4	olfactory receptor family 2 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14729]	2.003199	
MTRNR2L7	MT-RNR2 like 7 [Source:HGNC Symbol;Acc:HGNC:37164]	2.001753	
OR51A7	olfactory receptor family 51 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15188]	2.000947	
OR5H15	olfactory receptor family 5 subfamily H member 15 [Source:HGNC Symbol;Acc:HGNC:31287]	1.999732	
OR2A2	olfactory receptor family 2 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8230]	1.999192	
OR2L3	olfactory receptor family 2 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:15009]	1.998946	
OR6N1	olfactory receptor family 6 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:15034]	1.998484	
OR4C12	olfactory receptor family 4 subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:15168]	1.998209	
OR8J3	olfactory receptor family 8 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:15312]	1.997827	
OR10K1	olfactory receptor family 10 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:14693]	1.997705	
OR13A1	olfactory receptor family 13 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14772]	1.997227	
ORMDL2	ORMDL sphingolipid biosynthesis regulator 2 [Source:HGNC Symbol;Acc:HGNC:16037]	1.995768	
OR5B3	olfactory receptor family 5 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8324]	1.994971	
OR52I1	olfactory receptor family 52 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15220]	1.994558	
OR1A2	olfactory receptor family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8180]	1.994436	
OR11L1	olfactory receptor family 11 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14998]	1.993535	
TAS2R20	taste 2 receptor member 20 [Source:HGNC Symbol;Acc:HGNC:19109]	1.99279	
CLDN25	claudin 25 [Source:HGNC Symbol;Acc:HGNC:37218]	1.992129	
PIGW	phosphatidylinositol glycan anchor biosynthesis class W [Source:HGNC Symbol;Acc:HGNC:23213]	1.991489	
TMEM14C	transmembrane protein 14C [Source:HGNC Symbol;Acc:HGNC:20952]	1.988013	
NKG7	natural killer cell granule protein 7 [Source:HGNC Symbol;Acc:HGNC:7830]	1.987572	
OR2AK2	olfactory receptor family 2 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:19569]	1.987249	
SLC38A6	solute carrier family 38 member 6 [Source:HGNC Symbol;Acc:HGNC:19863]	1.985986	
TSPAN4	tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]	1.98554	
DOLPP1	dolichyldiphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:29565]	1.983681	
OR10A2	olfactory receptor family 10 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8161]	1.981872	
TMEM229B	transmembrane protein 229B [Source:HGNC Symbol;Acc:HGNC:20130]	1.978596	
SLC50A1	solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657]	1.977525	
MMD2	monocyte to macrophage differentiation associated 2 [Source:HGNC Symbol;Acc:HGNC:30133]	1.977061	
OR7A5	olfactory receptor family 7 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8368]	1.974866	
TAAR8	trace amine associated receptor 8 [Source:HGNC Symbol;Acc:HGNC:14964]	1.974489	
OR10W1	olfactory receptor family 10 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15139]	1.974111	
CKLF	chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]	1.972557	
MRGPRX1	MAS related GPR family member X1 [Source:HGNC Symbol;Acc:HGNC:17962]	1.972398	
OR51A4	olfactory receptor family 51 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14795]	1.972123	
OR7D2	olfactory receptor family 7 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8378]	1.971813	
OR51L1	olfactory receptor family 51 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14759]	1.970319	
OR10V1	olfactory receptor family 10 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:15136]	1.968818	
OR2T27	olfactory receptor family 2 subfamily T member 27 [Source:HGNC Symbol;Acc:HGNC:31252]	1.968377	
TAAR1	trace amine associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:17734]	1.967464	
OR10C1	olfactory receptor family 10 subfamily C member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8165]	1.967049	
CLDN6	claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]	1.966879	
OR2Z1	olfactory receptor family 2 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:15391]	1.966629	
TMEM241	transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]	1.966391	
CD53	CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]	1.965522	
UNC50	unc-50 inner nuclear membrane RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16046]	1.964847	
CLDND2	claudin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28511]	1.964734	
OR2F1	olfactory receptor family 2 subfamily F member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8246]	1.964111	
TAS2R30	taste 2 receptor member 30 [Source:HGNC Symbol;Acc:HGNC:19112]	1.963238	
PLP2	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]	1.963157	
OR51G1	olfactory receptor family 51 subfamily G member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14738]	1.961021	
OR9G1	olfactory receptor family 9 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:15319]	1.960709	
GYPB	glycophorin B (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4703]	1.960045	
OR52E2	olfactory receptor family 52 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:14769]	1.959997	
OR5B17	olfactory receptor family 5 subfamily B member 17 [Source:HGNC Symbol;Acc:HGNC:15267]	1.959992	
OR13C8	olfactory receptor family 13 subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:15103]	1.959278	
OR11H6	olfactory receptor family 11 subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:15349]	1.957847	
OR12D2	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8178]	1.956928	
OR2T4	olfactory receptor family 2 subfamily T member 4 [Source:HGNC Symbol;Acc:HGNC:15016]	1.956411	
XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	1.954948	
OR7E24	olfactory receptor family 7 subfamily E member 24 [Source:HGNC Symbol;Acc:HGNC:8396]	1.95438	
OR2V1	olfactory receptor family 2 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:8280]	1.954175	
SLC35B1	solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]	1.95302	
SMIM10	small integral membrane protein 10 [Source:HGNC Symbol;Acc:HGNC:41913]	1.952659	
OR6P1	olfactory receptor family 6 subfamily P member 1 [Source:HGNC Symbol;Acc:HGNC:15036]	1.951707	
OR2V2	olfactory receptor family 2 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:15341]	1.951253	
SLC52A3	solute carrier family 52 member 3 [Source:HGNC Symbol;Acc:HGNC:16187]	1.949132	
OR1C1	olfactory receptor family 1 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8182]	1.949073	
PGAP2	post-GPI attachment to proteins 2 [Source:HGNC Symbol;Acc:HGNC:17893]	1.948984	
OR4F4	olfactory receptor family 4 subfamily F member 4 [Source:HGNC Symbol;Acc:HGNC:8301]	1.948793	
OR6T1	olfactory receptor family 6 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:14848]	1.947709	
TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]	1.947138	
OR5D18	olfactory receptor family 5 subfamily D member 18 [Source:HGNC Symbol;Acc:HGNC:15285]	1.94479	
LHFPL6	LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586]	1.944673	
MC1R	melanocortin 1 receptor [Source:HGNC Symbol;Acc:HGNC:6929]	1.944262	
XKR8	XK related 8 [Source:HGNC Symbol;Acc:HGNC:25508]	1.944042	
OR4F17	olfactory receptor family 4 subfamily F member 17 [Source:HGNC Symbol;Acc:HGNC:15381]	1.944035	
MFSD1	major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874]	1.942386	
OR11H2	olfactory receptor family 11 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:14716]	1.941974	
OR6K2	olfactory receptor family 6 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15029]	1.941822	
G6PC3	glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]	1.941717	
ADIG	adipogenin [Source:HGNC Symbol;Acc:HGNC:28606]	1.941293	
JKAMP	JNK1/MAPK8 associated membrane protein [Source:HGNC Symbol;Acc:HGNC:20184]	1.940887	
OR4F21	olfactory receptor family 4 subfamily F member 21 [Source:HGNC Symbol;Acc:HGNC:19583]	1.939833	
CLDN24	claudin 24 [Source:HGNC Symbol;Acc:HGNC:37200]	1.93972	
LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]	1.939593	
LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]	1.938786	
TAS2R43	taste 2 receptor member 43 [Source:HGNC Symbol;Acc:HGNC:18875]	1.935639	
OR10X1	olfactory receptor family 10 subfamily X member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14995]	1.934291	
OR5AN1	olfactory receptor family 5 subfamily AN member 1 [Source:HGNC Symbol;Acc:HGNC:15255]	1.933819	
OR5H6	olfactory receptor family 5 subfamily H member 6 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14767]	1.933807	
OR2Y1	olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837]	1.932825	
OR2A14	olfactory receptor family 2 subfamily A member 14 [Source:HGNC Symbol;Acc:HGNC:15084]	1.932254	
RHCE	Rh blood group CcEe antigens [Source:HGNC Symbol;Acc:HGNC:10008]	1.931341	
OR10A5	olfactory receptor family 10 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:15131]	1.931264	
OR4M2	olfactory receptor family 4 subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:15373]	1.92957	
TSPO2	translocator protein 2 [Source:HGNC Symbol;Acc:HGNC:21256]	1.928801	
OR2T6	olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018]	1.927838	
OR10J5	olfactory receptor family 10 subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:14993]	1.924327	
OR11H1	olfactory receptor family 11 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:15404]	1.923306	
SMIM7	small integral membrane protein 7 [Source:HGNC Symbol;Acc:HGNC:28419]	1.922738	
OR6F1	olfactory receptor family 6 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:15027]	1.921489	
OR2A5	olfactory receptor family 2 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:8232]	1.92086	
IFI27L1	interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]	1.92028	
TSPAN31	tetraspanin 31 [Source:HGNC Symbol;Acc:HGNC:10539]	1.919971	
OR51T1	olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]	1.919867	
OR4D2	olfactory receptor family 4 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8294]	1.919453	
OR5V1	olfactory receptor family 5 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:13972]	1.919408	
CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	1.919256	
OR51E2	olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]	1.918855	
MC3R	melanocortin 3 receptor [Source:HGNC Symbol;Acc:HGNC:6931]	1.918337	
OR4M1	olfactory receptor family 4 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14735]	1.918223	
OR8H2	olfactory receptor family 8 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:15308]	1.917842	
TMEM211	transmembrane protein 211 [Source:HGNC Symbol;Acc:HGNC:33725]	1.917285	
OR2T1	olfactory receptor family 2 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:8277]	1.916899	
OR52N2	olfactory receptor family 52 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15228]	1.916065	
TMEM50A	transmembrane protein 50A [Source:HGNC Symbol;Acc:HGNC:30590]	1.915994	
OR5AR1	olfactory receptor family 5 subfamily AR member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15260]	1.912939	
SLC35D2	solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799]	1.912874	
SLC7A7	solute carrier family 7 member 7 [Source:HGNC Symbol;Acc:HGNC:11065]	1.912356	
OR6C70	olfactory receptor family 6 subfamily C member 70 [Source:HGNC Symbol;Acc:HGNC:31299]	1.912039	
OR10Z1	olfactory receptor family 10 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:14996]	1.911499	
OR8U9	olfactory receptor family 8 subfamily U member 9 [Source:HGNC Symbol;Acc:HGNC:29166]	1.909968	
ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]	1.908683	
OR2M7	olfactory receptor family 2 subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:19594]	1.907514	
OR4S2	olfactory receptor family 4 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:15183]	1.906003	
OR51G2	olfactory receptor family 51 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:15198]	1.905341	
OR6C65	olfactory receptor family 6 subfamily C member 65 [Source:HGNC Symbol;Acc:HGNC:31295]	1.90466	
SLC7A13	solute carrier family 7 member 13 [Source:HGNC Symbol;Acc:HGNC:23092]	1.904008	
OR4A47	olfactory receptor family 4 subfamily A member 47 [Source:HGNC Symbol;Acc:HGNC:31266]	1.90364	
OR52N1	olfactory receptor family 52 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:14853]	1.900453	
OR2K2	olfactory receptor family 2 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:8264]	1.900139	
OR5D16	olfactory receptor family 5 subfamily D member 16 [Source:HGNC Symbol;Acc:HGNC:15283]	1.900136	
OR6V1	olfactory receptor family 6 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:15090]	1.899205	
ACER1	alkaline ceramidase 1 [Source:HGNC Symbol;Acc:HGNC:18356]	1.8988	
OR5M1	olfactory receptor family 5 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:8352]	1.898664	
OR6C2	olfactory receptor family 6 subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:15436]	1.898151	
CLDN12	claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034]	1.896419	
TMEM254	transmembrane protein 254 [Source:HGNC Symbol;Acc:HGNC:25804]	1.896349	
OR8A1	olfactory receptor family 8 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8469]	1.895441	
NKAIN2	sodium/potassium transporting ATPase interacting 2 [Source:HGNC Symbol;Acc:HGNC:16443]	1.895265	
OR1L6	olfactory receptor family 1 subfamily L member 6 [Source:HGNC Symbol;Acc:HGNC:8218]	1.89521	
TM6SF1	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]	1.895007	
OR13J1	olfactory receptor family 13 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:15108]	1.894101	
MAL2	mal, T cell differentiation protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:13634]	1.893625	
ALG8	ALG8 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23161]	1.892436	
PXMP2	peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]	1.891484	
OR10G4	olfactory receptor family 10 subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:14809]	1.890634	
SLC35A3	solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023]	1.889474	
OR56A5	olfactory receptor family 56 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:14792]	1.888126	
SLC35A1	solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]	1.887623	
OR2AE1	olfactory receptor family 2 subfamily AE member 1 [Source:HGNC Symbol;Acc:HGNC:15087]	1.887153	
TMEM45A	transmembrane protein 45A [Source:HGNC Symbol;Acc:HGNC:25480]	1.886497	
SLC46A3	solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]	1.886195	
TM4SF1	transmembrane 4 L six family member 1 [Source:HGNC Symbol;Acc:HGNC:11853]	1.885759	
OR2M4	olfactory receptor family 2 subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:8270]	1.885635	
MOSMO	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]	1.885277	
SMIM40	small integral membrane protein 40 [Source:HGNC Symbol;Acc:HGNC:54073]	1.884561	
TMEM272	transmembrane protein 272 [Source:HGNC Symbol;Acc:HGNC:26737]	1.884515	
ROMO1	reactive oxygen species modulator 1 [Source:HGNC Symbol;Acc:HGNC:16185]	1.88447	
